inspection_id,company,farm_id,farm_name,district,zone,tree_code,variety,planting_date,status,disease,severity,confidence,temperature,humidity,rainfall_mm,wind_speed,latitude,longitude,inspection_date
INSP06854,Công ty CP Cao Nguyên Harvest,FARM004,Krông Năng Orchard,Đắk Lắk - Krông Năng,Zone C,TREE-0094,Monthong,2018-03-05,Healthy,Healthy,None,82.32,34.3,75,73.5,12.7,12.826888,108.69593,2026-02-24T00:00:00
INSP06855,Công ty TNHH AgriFuture Việt Nam,FARM007,Krông Ana Eco Farm,Đắk Lắk - Krông Ana,Zone D,TREE-0616,Ri6,2014-02-10,Monitoring,Anthracnose,Medium,88.17,34.2,62,27.1,4.0,13.00972,108.612173,2026-05-22T00:00:00
INSP06856,Công ty TNHH AgriFuture Việt Nam,FARM007,Krông Ana Eco Farm,Đắk Lắk - Krông Ana,Zone B,TREE-0925,Ri6,2017-04-09,Healthy,Healthy,None,99.16,25.4,63,80.9,13.2,13.157397,108.1741,2026-06-11T00:00:00
INSP06857,Công ty CP Smart Farm Tây Nguyên,FARM008,Cư Kuin AI Farm,Đắk Lắk - Cư Kuin,Zone B,TREE-0761,Dona,2023-01-25,Healthy,Healthy,None,81.81,30.9,58,89.8,9.3,12.560937,108.783557,2026-01-04T00:00:00
INSP06858,Công ty CP DakLak Premium Durian,FARM006,Ea H'leo Smart Farm,Đắk Lắk - Ea H'leo,Zone B,TREE-0491,Dona,2016-05-22,Monitoring,Sooty Mold,Medium,81.61,32.9,89,52.0,15.2,12.903075,108.250877,2026-06-03T00:00:00
INSP06859,Công ty TNHH Green Durian Việt Nam,FARM005,Buôn Hồ Durian Farm,Đắk Lắk - Buôn Hồ,Zone B,TREE-0519,Ri6,2023-09-28,Healthy,Healthy,None,83.93,23.7,83,25.8,17.5,12.526221,108.659491,2026-05-20T00:00:00
INSP06860,Công ty CP Cao Nguyên Harvest,FARM004,Krông Năng Orchard,Đắk Lắk - Krông Năng,Zone B,TREE-0432,Ri6,2019-08-05,Monitoring,Fruit Rot,Low,88.65,27.2,56,99.9,18.8,13.081235,108.000757,2026-05-25T00:00:00
INSP06861,Công ty TNHH Nông nghiệp Đắk Lắk Xanh,FARM001,Krông Pắc Durian Farm,Đắk Lắk - Krông Pắc,Zone E,TREE-0557,Dona,2015-04-09,Healthy,Healthy,None,89.44,23.7,64,1.7,18.3,12.507395,108.5209,2026-01-26T00:00:00
INSP06862,Công ty CP Cao Nguyên Harvest,FARM004,Krông Năng Orchard,Đắk Lắk - Krông Năng,Zone A,TREE-0068,Dona,2017-11-20,Monitoring,Sooty Mold,Low,92.16,28.0,85,18.4,16.3,12.998179,108.554623,2026-05-12T00:00:00
INSP06863,Công ty CP DakLak Premium Durian,FARM006,Ea H'leo Smart Farm,Đắk Lắk - Ea H'leo,Zone E,TREE-0981,Monthong,2023-10-06,Diseased,Anthracnose,Medium,93.94,23.0,57,96.7,16.0,12.600466,107.819025,2026-06-29T00:00:00
INSP06864,Công ty CP Durian Việt Agri,FARM002,Ea Kar Premium Farm,Đắk Lắk - Ea Kar,Zone B,TREE-0283,Monthong,2014-02-25,Healthy,Healthy,None,92.71,32.3,95,105.6,2.2,13.024405,108.76788,2026-02-16T00:00:00
INSP06865,Công ty TNHH Nông nghiệp Bền Vững Đắk Lắk,FARM009,Buôn Đôn Organic Farm,Đắk Lắk - Buôn Đôn,Zone A,TREE-0407,Monthong,2018-10-16,Healthy,Healthy,None,83.44,26.1,87,107.1,10.5,12.578983,108.43039,2026-01-30T00:00:00
INSP06866,Công ty CP Durian Việt Agri,FARM002,Ea Kar Premium Farm,Đắk Lắk - Ea Kar,Zone D,TREE-0043,Dona,2015-05-15,Healthy,Healthy,None,96.44,30.3,63,16.9,16.7,12.97536,108.492509,2026-02-03T00:00:00
INSP06867,Công ty TNHH Green Durian Việt Nam,FARM005,Buôn Hồ Durian Farm,Đắk Lắk - Buôn Hồ,Zone D,TREE-0279,Ri6,2017-11-20,Healthy,Healthy,None,86.7,33.0,66,27.2,4.0,12.987612,108.582079,2026-03-06T00:00:00
INSP06868,Công ty TNHH Tây Nguyên Fruits,FARM003,Cư M'gar Green Farm,Đắk Lắk - Cư M'gar,Zone A,TREE-0451,Ri6,2024-06-15,Healthy,Healthy,None,84.05,33.1,68,37.2,5.4,12.694362,108.179381,2026-02-20T00:00:00
INSP06869,Công ty TNHH Nông nghiệp Đắk Lắk Xanh,FARM001,Krông Pắc Durian Farm,Đắk Lắk - Krông Pắc,Zone C,TREE-0663,Ri6,2017-05-17,Diseased,Stem Cracking Gummosis,Low,82.55,24.0,64,62.4,4.2,13.030842,108.397102,2026-02-19T00:00:00
INSP06870,Công ty TNHH Green Durian Việt Nam,FARM005,Buôn Hồ Durian Farm,Đắk Lắk - Buôn Hồ,Zone D,TREE-0014,Dona,2022-10-30,Healthy,Healthy,None,99.74,23.5,72,5.9,4.6,12.846992,108.392304,2026-01-18T00:00:00
INSP06871,Công ty CP Durian Việt Agri,FARM002,Ea Kar Premium Farm,Đắk Lắk - Ea Kar,Zone D,TREE-0588,Ri6,2017-01-21,Healthy,Healthy,None,80.57,30.3,67,11.7,18.0,12.997687,108.171193,2026-02-26T00:00:00
INSP06872,Công ty CP AI Agriculture Việt Nam,FARM010,Lắk Highland Farm,Đắk Lắk - Lắk,Zone D,TREE-0998,Dona,2014-03-14,Healthy,Healthy,None,99.22,34.4,88,46.8,16.1,12.902475,107.885844,2026-04-12T00:00:00
INSP06873,Công ty CP Cao Nguyên Harvest,FARM004,Krông Năng Orchard,Đắk Lắk - Krông Năng,Zone E,TREE-0370,Ri6,2015-05-29,Diseased,Yellow Leaf,Medium,96.36,27.8,74,109.3,5.5,12.89353,108.744411,2026-04-13T00:00:00
INSP06874,Công ty TNHH AgriFuture Việt Nam,FARM007,Krông Ana Eco Farm,Đắk Lắk - Krông Ana,Zone D,TREE-0170,Monthong,2014-12-11,Healthy,Healthy,None,87.06,27.3,92,111.9,3.6,12.916401,108.160844,2026-06-21T00:00:00
INSP06875,Công ty CP AI Agriculture Việt Nam,FARM010,Lắk Highland Farm,Đắk Lắk - Lắk,Zone D,TREE-0759,Dona,2018-06-21,Healthy,Healthy,None,91.13,32.3,59,1.3,9.4,12.500004,108.412618,2026-01-15T00:00:00
INSP06876,Công ty CP AI Agriculture Việt Nam,FARM010,Lắk Highland Farm,Đắk Lắk - Lắk,Zone A,TREE-0483,Monthong,2022-07-27,Monitoring,Sooty Mold,Medium,85.77,25.6,62,98.0,7.6,12.787198,107.84088,2026-06-22T00:00:00
INSP06877,Công ty CP DakLak Premium Durian,FARM006,Ea H'leo Smart Farm,Đắk Lắk - Ea H'leo,Zone A,TREE-0733,Monthong,2016-08-16,Monitoring,Fruit Rot,Low,95.84,31.7,89,25.7,8.8,12.605097,108.527347,2026-01-26T00:00:00
INSP06878,Công ty TNHH Tây Nguyên Fruits,FARM003,Cư M'gar Green Farm,Đắk Lắk - Cư M'gar,Zone C,TREE-0415,Ri6,2014-09-20,Monitoring,Stem Blight,High,81.08,24.8,87,69.8,6.9,12.53982,108.074863,2026-02-06T00:00:00
INSP06879,Công ty CP Cao Nguyên Harvest,FARM004,Krông Năng Orchard,Đắk Lắk - Krông Năng,Zone D,TREE-0802,Ri6,2015-07-10,Healthy,Healthy,None,80.93,22.7,63,17.6,4.1,12.595006,107.880481,2026-04-10T00:00:00
INSP06880,Công ty CP Cao Nguyên Harvest,FARM004,Krông Năng Orchard,Đắk Lắk - Krông Năng,Zone C,TREE-0838,Ri6,2017-05-26,Healthy,Healthy,None,93.68,33.5,63,74.2,16.6,12.552239,107.871586,2026-01-06T00:00:00
INSP06881,Công ty CP DakLak Premium Durian,FARM006,Ea H'leo Smart Farm,Đắk Lắk - Ea H'leo,Zone D,TREE-0714,Ri6,2022-11-02,Monitoring,Stem Blight,Medium,82.58,28.5,90,15.6,19.7,13.073374,108.071002,2026-05-28T00:00:00
INSP06882,Công ty TNHH AgriFuture Việt Nam,FARM007,Krông Ana Eco Farm,Đắk Lắk - Krông Ana,Zone A,TREE-0173,Dona,2024-06-18,Diseased,Anthracnose,Low,98.81,26.7,81,13.0,12.5,12.550059,108.640168,2026-03-14T00:00:00
INSP06883,Công ty TNHH Green Durian Việt Nam,FARM005,Buôn Hồ Durian Farm,Đắk Lắk - Buôn Hồ,Zone A,TREE-0676,Ri6,2024-01-26,Healthy,Healthy,None,89.01,29.5,89,93.7,8.3,13.055869,108.633478,2026-01-18T00:00:00
INSP06884,Công ty TNHH Green Durian Việt Nam,FARM005,Buôn Hồ Durian Farm,Đắk Lắk - Buôn Hồ,Zone D,TREE-0570,Ri6,2022-01-04,Healthy,Healthy,None,83.34,26.6,92,14.5,2.5,12.923093,108.190236,2026-06-03T00:00:00
INSP06885,Công ty CP AI Agriculture Việt Nam,FARM010,Lắk Highland Farm,Đắk Lắk - Lắk,Zone B,TREE-0658,Dona,2015-11-05,Healthy,Healthy,None,94.08,28.5,69,32.9,13.4,12.961985,108.172148,2026-01-18T00:00:00
INSP06886,Công ty TNHH AgriFuture Việt Nam,FARM007,Krông Ana Eco Farm,Đắk Lắk - Krông Ana,Zone A,TREE-0529,Dona,2017-09-04,Healthy,Healthy,None,92.12,27.9,63,13.7,13.5,12.868026,108.038215,2026-04-15T00:00:00
INSP06887,Công ty CP Smart Farm Tây Nguyên,FARM008,Cư Kuin AI Farm,Đắk Lắk - Cư Kuin,Zone C,TREE-0801,Ri6,2020-09-07,Diseased,Yellow Leaf,Medium,97.49,27.5,74,61.9,9.6,12.900038,107.856777,2026-02-14T00:00:00
INSP06888,Công ty TNHH Tây Nguyên Fruits,FARM003,Cư M'gar Green Farm,Đắk Lắk - Cư M'gar,Zone C,TREE-0477,Monthong,2023-10-27,Healthy,Healthy,None,95.04,27.1,69,65.9,9.0,12.634282,108.08484,2026-05-28T00:00:00
INSP06889,Công ty TNHH AgriFuture Việt Nam,FARM007,Krông Ana Eco Farm,Đắk Lắk - Krông Ana,Zone D,TREE-0287,Ri6,2017-08-10,Healthy,Healthy,None,90.68,32.0,65,20.5,4.4,13.14658,108.616226,2026-02-11T00:00:00
INSP06890,Công ty CP Cao Nguyên Harvest,FARM004,Krông Năng Orchard,Đắk Lắk - Krông Năng,Zone A,TREE-0654,Ri6,2014-03-05,Monitoring,Sooty Mold,Low,83.24,30.0,88,49.9,12.3,12.730396,107.820185,2026-03-12T00:00:00
INSP06891,Công ty CP AI Agriculture Việt Nam,FARM010,Lắk Highland Farm,Đắk Lắk - Lắk,Zone C,TREE-0051,Ri6,2022-01-18,Healthy,Healthy,None,87.0,27.7,68,80.8,3.4,12.639887,108.79184,2026-02-20T00:00:00
INSP06892,Công ty CP Durian Việt Agri,FARM002,Ea Kar Premium Farm,Đắk Lắk - Ea Kar,Zone B,TREE-0590,Monthong,2019-01-16,Diseased,Mealybug,High,85.47,33.9,66,35.3,1.7,12.542117,108.362485,2026-04-08T00:00:00
INSP06893,Công ty CP DakLak Premium Durian,FARM006,Ea H'leo Smart Farm,Đắk Lắk - Ea H'leo,Zone B,TREE-0424,Ri6,2020-01-22,Healthy,Healthy,None,83.22,29.5,87,11.1,11.0,12.529805,108.752899,2026-01-23T00:00:00
INSP06894,Công ty TNHH Nông nghiệp Đắk Lắk Xanh,FARM001,Krông Pắc Durian Farm,Đắk Lắk - Krông Pắc,Zone C,TREE-0480,Monthong,2016-03-11,Diseased,Stem Blight,Low,81.03,26.7,67,12.1,9.9,12.557961,107.881823,2026-06-03T00:00:00
INSP06895,Công ty CP Smart Farm Tây Nguyên,FARM008,Cư Kuin AI Farm,Đắk Lắk - Cư Kuin,Zone B,TREE-0870,Ri6,2014-02-23,Monitoring,Stem Cracking Gummosis,Medium,86.64,32.9,86,49.4,10.1,12.824853,108.179767,2026-05-18T00:00:00
INSP06896,Công ty CP DakLak Premium Durian,FARM006,Ea H'leo Smart Farm,Đắk Lắk - Ea H'leo,Zone D,TREE-0943,Ri6,2014-09-27,Healthy,Healthy,None,85.03,22.1,72,118.4,6.0,12.846216,107.852122,2026-06-26T00:00:00
INSP06897,Công ty TNHH AgriFuture Việt Nam,FARM007,Krông Ana Eco Farm,Đắk Lắk - Krông Ana,Zone A,TREE-0051,Dona,2023-06-17,Healthy,Healthy,None,82.42,24.2,87,93.8,19.9,13.025899,108.504593,2026-03-13T00:00:00
INSP06898,Công ty TNHH Tây Nguyên Fruits,FARM003,Cư M'gar Green Farm,Đắk Lắk - Cư M'gar,Zone E,TREE-0506,Monthong,2017-04-26,Monitoring,Sooty Mold,Medium,88.98,30.8,74,16.5,14.6,12.856219,108.667292,2026-01-10T00:00:00
INSP06899,Công ty CP Durian Việt Agri,FARM002,Ea Kar Premium Farm,Đắk Lắk - Ea Kar,Zone A,TREE-0963,Monthong,2017-03-12,Healthy,Healthy,None,85.95,26.7,61,89.0,5.7,12.523677,108.618971,2026-02-05T00:00:00
INSP06900,Công ty TNHH AgriFuture Việt Nam,FARM007,Krông Ana Eco Farm,Đắk Lắk - Krông Ana,Zone B,TREE-0635,Dona,2022-04-07,Healthy,Healthy,None,87.82,27.0,68,12.7,9.1,13.073487,108.146599,2026-03-02T00:00:00
INSP06901,Công ty TNHH Green Durian Việt Nam,FARM005,Buôn Hồ Durian Farm,Đắk Lắk - Buôn Hồ,Zone C,TREE-0245,Ri6,2018-03-25,Diseased,Pink Disease,High,88.87,26.7,63,26.9,9.1,12.609037,107.80871,2026-05-07T00:00:00
INSP06902,Công ty CP Durian Việt Agri,FARM002,Ea Kar Premium Farm,Đắk Lắk - Ea Kar,Zone E,TREE-0261,Ri6,2025-01-30,Monitoring,Fruit Rot,High,81.84,26.6,88,54.5,9.1,12.555212,108.785743,2026-01-06T00:00:00
INSP06903,Công ty TNHH Green Durian Việt Nam,FARM005,Buôn Hồ Durian Farm,Đắk Lắk - Buôn Hồ,Zone B,TREE-0982,Monthong,2016-05-14,Healthy,Healthy,None,96.59,29.5,59,75.4,14.6,12.860357,107.84099,2026-06-27T00:00:00
INSP06904,Công ty TNHH Green Durian Việt Nam,FARM005,Buôn Hồ Durian Farm,Đắk Lắk - Buôn Hồ,Zone E,TREE-0337,Ri6,2016-03-25,Monitoring,Stem Blight,High,90.7,28.8,72,70.2,13.9,12.790548,108.070795,2026-03-30T00:00:00
INSP06905,Công ty CP DakLak Premium Durian,FARM006,Ea H'leo Smart Farm,Đắk Lắk - Ea H'leo,Zone C,TREE-0998,Monthong,2018-10-01,Monitoring,Anthracnose,High,85.22,34.6,69,22.8,4.2,12.690744,107.924191,2026-03-03T00:00:00
INSP06906,Công ty TNHH Nông nghiệp Bền Vững Đắk Lắk,FARM009,Buôn Đôn Organic Farm,Đắk Lắk - Buôn Đôn,Zone A,TREE-0955,Dona,2017-12-28,Diseased,Anthracnose,Medium,98.57,27.2,71,3.3,2.9,13.192824,108.062157,2026-06-13T00:00:00
INSP06907,Công ty TNHH Nông nghiệp Bền Vững Đắk Lắk,FARM009,Buôn Đôn Organic Farm,Đắk Lắk - Buôn Đôn,Zone B,TREE-0964,Monthong,2019-05-15,Healthy,Healthy,None,80.17,25.9,83,20.4,9.0,12.966155,108.452399,2026-01-16T00:00:00
INSP06908,Công ty TNHH Green Durian Việt Nam,FARM005,Buôn Hồ Durian Farm,Đắk Lắk - Buôn Hồ,Zone D,TREE-0869,Dona,2018-04-05,Healthy,Healthy,None,82.35,30.2,89,76.8,1.6,13.002815,108.655121,2026-06-26T00:00:00
INSP06909,Công ty CP Smart Farm Tây Nguyên,FARM008,Cư Kuin AI Farm,Đắk Lắk - Cư Kuin,Zone E,TREE-0052,Monthong,2016-08-16,Healthy,Healthy,None,90.65,32.9,91,62.3,18.9,12.549246,108.29294,2026-06-12T00:00:00
INSP06910,Công ty CP Cao Nguyên Harvest,FARM004,Krông Năng Orchard,Đắk Lắk - Krông Năng,Zone B,TREE-0342,Ri6,2017-12-27,Healthy,Healthy,None,99.75,28.6,82,14.1,6.4,12.721894,108.126643,2026-02-19T00:00:00
INSP06911,Công ty CP Smart Farm Tây Nguyên,FARM008,Cư Kuin AI Farm,Đắk Lắk - Cư Kuin,Zone B,TREE-0411,Ri6,2018-07-31,Diseased,Stem Blight,Low,92.83,30.2,61,68.5,17.4,13.066347,108.019891,2026-06-15T00:00:00
INSP06912,Công ty TNHH Nông nghiệp Bền Vững Đắk Lắk,FARM009,Buôn Đôn Organic Farm,Đắk Lắk - Buôn Đôn,Zone C,TREE-0537,Monthong,2022-05-27,Healthy,Healthy,None,89.06,31.0,55,64.8,5.7,13.02199,108.486151,2026-02-12T00:00:00
INSP06913,Công ty TNHH Tây Nguyên Fruits,FARM003,Cư M'gar Green Farm,Đắk Lắk - Cư M'gar,Zone E,TREE-0940,Ri6,2020-06-06,Healthy,Healthy,None,81.08,35.0,76,83.4,9.3,13.060308,108.125903,2026-03-11T00:00:00
INSP06914,Công ty CP DakLak Premium Durian,FARM006,Ea H'leo Smart Farm,Đắk Lắk - Ea H'leo,Zone C,TREE-0627,Ri6,2018-04-15,Healthy,Healthy,None,93.54,33.8,85,109.9,11.9,12.883361,108.437115,2026-02-15T00:00:00
INSP06915,Công ty CP Durian Việt Agri,FARM002,Ea Kar Premium Farm,Đắk Lắk - Ea Kar,Zone A,TREE-0220,Ri6,2016-12-29,Monitoring,Canker,High,83.33,30.5,78,46.3,16.5,13.15012,108.202052,2026-05-24T00:00:00
INSP06916,Công ty CP Smart Farm Tây Nguyên,FARM008,Cư Kuin AI Farm,Đắk Lắk - Cư Kuin,Zone D,TREE-0735,Dona,2024-08-19,Healthy,Healthy,None,88.11,22.0,59,59.5,3.0,13.071801,108.225415,2026-03-24T00:00:00
INSP06917,Công ty TNHH Green Durian Việt Nam,FARM005,Buôn Hồ Durian Farm,Đắk Lắk - Buôn Hồ,Zone E,TREE-0392,Ri6,2020-04-02,Healthy,Healthy,None,97.48,27.6,55,116.1,0.2,12.709335,108.500851,2026-02-13T00:00:00
INSP06918,Công ty CP Cao Nguyên Harvest,FARM004,Krông Năng Orchard,Đắk Lắk - Krông Năng,Zone D,TREE-0395,Ri6,2018-04-19,Healthy,Healthy,None,82.65,33.6,87,110.6,19.3,12.985514,108.349379,2026-04-21T00:00:00
INSP06919,Công ty TNHH Nông nghiệp Bền Vững Đắk Lắk,FARM009,Buôn Đôn Organic Farm,Đắk Lắk - Buôn Đôn,Zone A,TREE-0213,Ri6,2018-06-19,Monitoring,Yellow Leaf,Medium,91.15,26.7,86,59.6,11.4,13.170393,108.085866,2026-06-10T00:00:00
INSP06920,Công ty CP Smart Farm Tây Nguyên,FARM008,Cư Kuin AI Farm,Đắk Lắk - Cư Kuin,Zone A,TREE-0951,Ri6,2020-12-11,Healthy,Healthy,None,91.84,29.4,63,83.5,5.0,13.071489,108.146488,2026-01-03T00:00:00
INSP06921,Công ty TNHH Nông nghiệp Bền Vững Đắk Lắk,FARM009,Buôn Đôn Organic Farm,Đắk Lắk - Buôn Đôn,Zone C,TREE-0211,Ri6,2025-12-31,Monitoring,Stem Cracking Gummosis,Low,97.81,22.2,71,116.6,15.8,12.794535,108.659423,2026-05-07T00:00:00
INSP06922,Công ty CP AI Agriculture Việt Nam,FARM010,Lắk Highland Farm,Đắk Lắk - Lắk,Zone C,TREE-0442,Monthong,2015-05-25,Diseased,Fruit Rot,Low,83.9,25.5,96,108.9,11.7,12.97643,107.842646,2026-01-14T00:00:00
INSP06923,Công ty CP Smart Farm Tây Nguyên,FARM008,Cư Kuin AI Farm,Đắk Lắk - Cư Kuin,Zone B,TREE-0303,Ri6,2016-05-31,Healthy,Healthy,None,97.37,29.8,90,73.0,0.3,12.505053,108.614942,2026-06-29T00:00:00
INSP06924,Công ty CP DakLak Premium Durian,FARM006,Ea H'leo Smart Farm,Đắk Lắk - Ea H'leo,Zone C,TREE-0161,Ri6,2018-02-24,Healthy,Healthy,None,99.7,25.8,76,65.5,2.3,12.695124,108.180608,2026-06-01T00:00:00
INSP06925,Công ty CP DakLak Premium Durian,FARM006,Ea H'leo Smart Farm,Đắk Lắk - Ea H'leo,Zone B,TREE-0513,Monthong,2020-08-05,Healthy,Healthy,None,80.05,25.8,74,14.6,13.6,12.697727,107.987774,2026-01-02T00:00:00
INSP06926,Công ty TNHH Nông nghiệp Bền Vững Đắk Lắk,FARM009,Buôn Đôn Organic Farm,Đắk Lắk - Buôn Đôn,Zone D,TREE-0885,Ri6,2025-08-18,Healthy,Healthy,None,85.94,25.0,55,47.5,6.3,13.106275,108.43279,2026-01-01T00:00:00
INSP06927,Công ty TNHH Tây Nguyên Fruits,FARM003,Cư M'gar Green Farm,Đắk Lắk - Cư M'gar,Zone A,TREE-0179,Dona,2019-01-11,Healthy,Healthy,None,94.91,22.8,90,26.4,9.5,12.512208,108.240201,2026-01-25T00:00:00
INSP06928,Công ty TNHH Nông nghiệp Đắk Lắk Xanh,FARM001,Krông Pắc Durian Farm,Đắk Lắk - Krông Pắc,Zone B,TREE-0285,Monthong,2014-10-09,Healthy,Healthy,None,97.48,28.0,68,11.6,7.9,13.008204,108.590795,2026-02-23T00:00:00
INSP06929,Công ty TNHH Green Durian Việt Nam,FARM005,Buôn Hồ Durian Farm,Đắk Lắk - Buôn Hồ,Zone E,TREE-0091,Dona,2015-11-28,Healthy,Healthy,None,97.82,34.2,90,101.8,14.5,13.133836,108.746634,2026-05-09T00:00:00
INSP06930,Công ty CP Durian Việt Agri,FARM002,Ea Kar Premium Farm,Đắk Lắk - Ea Kar,Zone E,TREE-0562,Ri6,2021-12-28,Healthy,Healthy,None,89.98,31.3,67,8.8,14.8,13.110281,108.006494,2026-02-05T00:00:00
INSP06931,Công ty CP Smart Farm Tây Nguyên,FARM008,Cư Kuin AI Farm,Đắk Lắk - Cư Kuin,Zone E,TREE-0211,Ri6,2015-03-26,Healthy,Healthy,None,80.62,28.0,71,73.1,14.4,12.556707,107.946626,2026-01-21T00:00:00
INSP06932,Công ty CP Cao Nguyên Harvest,FARM004,Krông Năng Orchard,Đắk Lắk - Krông Năng,Zone E,TREE-0458,Ri6,2018-10-13,Healthy,Healthy,None,93.49,25.0,77,2.0,16.8,13.054384,107.947317,2026-05-04T00:00:00
INSP06933,Công ty CP AI Agriculture Việt Nam,FARM010,Lắk Highland Farm,Đắk Lắk - Lắk,Zone C,TREE-0643,Dona,2020-09-03,Monitoring,Mealybug,Medium,84.12,22.1,60,94.5,3.4,12.517147,107.923217,2026-02-03T00:00:00
INSP06934,Công ty TNHH Green Durian Việt Nam,FARM005,Buôn Hồ Durian Farm,Đắk Lắk - Buôn Hồ,Zone E,TREE-0533,Ri6,2019-12-10,Healthy,Healthy,None,89.25,28.4,90,44.9,1.4,12.582392,108.250948,2026-06-30T00:00:00
INSP06935,Công ty CP Cao Nguyên Harvest,FARM004,Krông Năng Orchard,Đắk Lắk - Krông Năng,Zone C,TREE-0857,Ri6,2024-10-09,Diseased,Canker,Medium,99.79,28.8,56,44.4,13.4,12.866379,108.679655,2026-05-17T00:00:00
INSP06936,Công ty CP AI Agriculture Việt Nam,FARM010,Lắk Highland Farm,Đắk Lắk - Lắk,Zone A,TREE-0381,Dona,2023-12-03,Healthy,Healthy,None,93.27,33.6,57,119.5,3.2,13.062566,107.970376,2026-01-13T00:00:00
INSP06937,Công ty CP AI Agriculture Việt Nam,FARM010,Lắk Highland Farm,Đắk Lắk - Lắk,Zone D,TREE-0789,Monthong,2024-08-18,Healthy,Healthy,None,83.02,24.4,67,34.4,3.6,12.660691,107.942816,2026-03-18T00:00:00
INSP06938,Công ty CP Cao Nguyên Harvest,FARM004,Krông Năng Orchard,Đắk Lắk - Krông Năng,Zone A,TREE-0717,Ri6,2014-10-17,Diseased,Stem Blight,Low,87.68,31.8,63,91.7,4.7,12.687321,108.627414,2026-05-30T00:00:00
INSP06939,Công ty CP Smart Farm Tây Nguyên,FARM008,Cư Kuin AI Farm,Đắk Lắk - Cư Kuin,Zone B,TREE-0847,Monthong,2019-08-31,Diseased,Canker,Low,98.0,28.8,66,58.0,0.4,12.797758,108.414802,2026-02-27T00:00:00
INSP06940,Công ty CP Cao Nguyên Harvest,FARM004,Krông Năng Orchard,Đắk Lắk - Krông Năng,Zone C,TREE-0140,Ri6,2024-10-22,Healthy,Healthy,None,91.36,33.8,82,18.9,12.5,12.832257,108.601047,2026-06-12T00:00:00
INSP06941,Công ty TNHH Tây Nguyên Fruits,FARM003,Cư M'gar Green Farm,Đắk Lắk - Cư M'gar,Zone E,TREE-0521,Dona,2017-10-06,Healthy,Healthy,None,88.98,25.7,80,40.4,13.5,12.63887,108.263034,2026-04-23T00:00:00
INSP06942,Công ty CP Smart Farm Tây Nguyên,FARM008,Cư Kuin AI Farm,Đắk Lắk - Cư Kuin,Zone E,TREE-0302,Monthong,2015-03-14,Healthy,Healthy,None,85.34,25.8,78,51.9,11.4,12.718488,108.435667,2026-02-21T00:00:00
INSP06943,Công ty TNHH AgriFuture Việt Nam,FARM007,Krông Ana Eco Farm,Đắk Lắk - Krông Ana,Zone A,TREE-0558,Monthong,2024-09-25,Healthy,Healthy,None,85.86,26.7,61,82.8,14.1,13.134874,108.274458,2026-05-30T00:00:00
INSP06944,Công ty CP DakLak Premium Durian,FARM006,Ea H'leo Smart Farm,Đắk Lắk - Ea H'leo,Zone E,TREE-0554,Ri6,2024-09-30,Healthy,Healthy,None,88.48,23.6,58,10.7,4.5,12.794106,108.611106,2026-05-27T00:00:00
INSP06945,Công ty CP Cao Nguyên Harvest,FARM004,Krông Năng Orchard,Đắk Lắk - Krông Năng,Zone C,TREE-0703,Ri6,2014-09-04,Diseased,Stem Cracking Gummosis,High,88.86,24.2,56,55.4,6.3,12.748445,108.655799,2026-01-01T00:00:00
INSP06946,Công ty CP AI Agriculture Việt Nam,FARM010,Lắk Highland Farm,Đắk Lắk - Lắk,Zone D,TREE-0076,Monthong,2020-01-31,Healthy,Healthy,None,96.01,34.4,90,101.4,1.3,12.660049,108.154622,2026-05-11T00:00:00
INSP06947,Công ty TNHH AgriFuture Việt Nam,FARM007,Krông Ana Eco Farm,Đắk Lắk - Krông Ana,Zone E,TREE-0569,Ri6,2023-09-21,Diseased,Canker,Low,83.85,26.8,85,100.6,1.0,13.184566,108.668021,2026-02-20T00:00:00
INSP06948,Công ty CP Smart Farm Tây Nguyên,FARM008,Cư Kuin AI Farm,Đắk Lắk - Cư Kuin,Zone C,TREE-0215,Ri6,2021-02-02,Healthy,Healthy,None,85.64,28.2,94,119.4,13.1,12.904892,108.546839,2026-06-24T00:00:00
INSP06949,Công ty CP DakLak Premium Durian,FARM006,Ea H'leo Smart Farm,Đắk Lắk - Ea H'leo,Zone C,TREE-0147,Monthong,2022-02-19,Healthy,Healthy,None,88.29,30.9,90,0.2,1.2,12.761368,108.037998,2026-02-27T00:00:00
INSP06950,Công ty CP Smart Farm Tây Nguyên,FARM008,Cư Kuin AI Farm,Đắk Lắk - Cư Kuin,Zone E,TREE-0886,Dona,2020-03-06,Monitoring,Canker,High,94.44,23.8,91,72.8,10.8,12.71265,108.594417,2026-06-26T00:00:00
INSP06951,Công ty CP DakLak Premium Durian,FARM006,Ea H'leo Smart Farm,Đắk Lắk - Ea H'leo,Zone C,TREE-0561,Monthong,2014-05-28,Monitoring,Stem Cracking Gummosis,High,91.96,33.9,72,60.6,1.0,12.766293,108.576173,2026-03-21T00:00:00
INSP06952,Công ty CP Smart Farm Tây Nguyên,FARM008,Cư Kuin AI Farm,Đắk Lắk - Cư Kuin,Zone E,TREE-0132,Ri6,2018-01-07,Monitoring,Anthracnose,High,82.67,26.3,93,6.2,18.8,12.881638,108.533885,2026-03-13T00:00:00
